ts_code,name,market,industry,list_date
920689.BJ,克莱特,北交所,专用机械,20220321
920419.BJ,路斯股份,北交所,饲料,20220311
920152.BJ,昆工科技,北交所,小金属,20220901
920299.BJ,灿能电力,北交所,电气设备,20220610
920245.BJ,威博液压,北交所,机械基件,20220106
920564.BJ,天润科技,北交所,软件服务,20220617
920857.BJ,泓禧科技,北交所,元器件,20220228
920821.BJ,则成电子,北交所,元器件,20220706
920580.BJ,科创新材,北交所,其他建材,20220513
920346.BJ,威贸电子,北交所,元器件,20220223
920204.BJ,沪江材料,北交所,塑料,20220118
920834.BJ,三维装备,北交所,塑料,20220822
920970.BJ,大禹生物,北交所,饲料,20220518
688506.SH,百利天恒,科创板,化学制药,20230106
301528.SZ,多浦乐,创业板,电器仪表,20230828
920046.BJ,亿能电力,北交所,电气设备,20221013
920169.BJ,七丰精工,北交所,机械基件,20220415
920943.BJ,优机股份,北交所,机械基件,20220624
920223.BJ,荣亿精密,北交所,机械基件,20220609
920062.BJ,科润智控,北交所,电气设备,20220713
920179.BJ,凯德石英,北交所,矿物制品,20220304
301310.SZ,鑫宏业,创业板,汽车配件,20230602
688293.SH,奥浦迈,科创板,生物制药,20220902
301261.SZ,恒工精密,创业板,机械基件,20230710
688381.SH,帝奥微,科创板,半导体,20220823
688439.SH,振华风光,科创板,元器件,20220826
688657.SH,浩辰软件,科创板,软件服务,20231010
688073.SH,毕得医药,科创板,化学制药,20221011
688031.SH,星环科技-U,科创板,软件服务,20221018
301348.SZ,蓝箭电子,创业板,半导体,20230810
688419.SH,耐科装备,科创板,半导体,20221107
301390.SZ,经纬股份,创业板,建筑工程,20230508
301525.SZ,儒竞科技,创业板,家用电器,20230830
688409.SH,富创精密,科创板,半导体,20221010
301511.SZ,德福科技,创业板,电气设备,20230817
601061.SH,中信金属,主板,商贸代理,20230410
001287.SZ,中电港,主板,元器件,20230410
688391.SH,钜泉科技,科创板,半导体,20220913
688475.SH,萤石网络,科创板,IT设备,20221228
301512.SZ,智信精密,创业板,专用机械,20230720
603282.SH,亚光股份,主板,专用机械,20230315
603373.SH,安邦护卫,主板,仓储物流,20231220
001286.SZ,陕西能源,主板,火力发电,20230410
301517.SZ,陕西华达,创业板,元器件,20231017
920879.BJ,基康技术,北交所,电器仪表,20221220
301510.SZ,固高科技,创业板,电器仪表,20230815
301393.SZ,昊帆生物,创业板,化工原料,20230712
301383.SZ,天键股份,创业板,元器件,20230609
688184.SH,ST帕瓦,科创板,电气设备,20220919
920378.BJ,泰德股份,北交所,汽车配件,20220620
301515.SZ,港通医疗,创业板,医疗保健,20230725
688489.SH,三未信安,科创板,IT设备,20221202
688496.SH,清越科技,科创板,元器件,20221228
301459.SZ,丰茂股份,创业板,汽车配件,20231213
001367.SZ,海森药业,主板,化学制药,20230410
688061.SH,灿瑞科技,科创板,半导体,20221018
688361.SH,中科飞测,科创板,半导体,20230519
688143.SH,长盈通,科创板,通信设备,20221212
688152.SH,麒麟信安,科创板,软件服务,20221028
301509.SZ,金凯生科,创业板,化学制药,20230803
688387.SH,信科移动-U,科创板,通信设备,20220926
920870.BJ,恒进感应,北交所,机床制造,20220705
688459.SH,哈铁科技,科创板,运输设备,20221012
688448.SH,磁谷科技,科创板,专用机械,20220921
301589.SZ,诺瓦星云,创业板,IT设备,20240208
688702.SH,盛科通信-U,科创板,半导体,20230914
688432.SH,有研硅,科创板,半导体,20221110
603135.SH,中重科技,主板,专用机械,20230410
601065.SH,江盐集团,主板,化工原料,20230410
603125.SH,常青科技,主板,化工原料,20230410
301548.SZ,崇德科技,创业板,机械基件,20230920
301392.SZ,汇成真空,创业板,专用机械,20240605
301487.SZ,盟固利,创业板,化工原料,20230809
688137.SH,近岸蛋白,科创板,生物制药,20220929
